,Unnamed: 0,price,bedrooms,bathrooms,sqft_lot,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,district,grades,grade_num,total_sch,total_student,transport_dist,medical_emerg_dist,entertain_dist,job_center_dist,zip,prop_crime,viol_crime,totalcrime_percapita
17901,17901,407000.0,2,2.5,999,1340,2.0,0.0,3,8,940,400.0,seattle,A-,11,108,"55,271",3.9682890279969296,1.4975077584553,1.47287013051654,3.9682890279969296,98116,10.981204277925787,14.641605703901053,25.62280998182684
17902,17902,424950.0,4,3.25,5398,3266,2.0,0.0,3,8,3266,0.0,federal way,C+,7,46,"23,489",2.5061449359766,2.3664690164202,2.01658358815947,2.5061449359766,98023,0.0,1.9586023155340844,1.9586023155340844
17903,17903,290000.0,2,1.5,1060,1076,3.0,0.0,3,7,1076,0.0,seattle,A-,11,108,"55,271",4.94418627251702,2.30547390786213,2.25723697094013,4.94418627251702,98125,23.132246335198694,27.758695602238436,50.890941937437134
17904,17904,439990.0,3,2.5,1348,1930,2.0,0.0,3,8,1300,630.0,seattle,A-,11,108,"55,271",5.22853990961912,1.9623119929937,1.97291700217193,5.22853990961912,98199,0.0,4.630769527850908,4.630769527850908
17905,17905,635000.0,4,2.5,3091,2880,2.0,0.0,3,9,1940,940.0,seattle,A-,11,108,"55,271",2.33216935963102,2.16109990499197,2.1626845990099,2.33216935963102,98144,58.65372171207985,52.788349540871856,111.4420712529517
17906,17906,635000.0,4,2.25,5000,2240,2.0,0.0,3,8,2240,0.0,lake washington,A+,13,55,"30,675",9.81391873209216,10.735137130045901,1.33739325876953,9.81391873209216,98074,34.277996056247986,10.283398816874401,44.56139487312239
17907,17907,351000.0,3,2.5,4455,2594,2.0,0.0,3,8,2594,0.0,federal way,C+,7,46,"23,489",2.22527684688605,2.10331367261099,2.11590065115654,2.22527684688605,98001,730.8116910345483,270.2624366844745,1001.0741277190227
17908,17908,437500.0,2,1.5,1232,1210,3.0,0.0,3,8,1210,0.0,seattle,A-,11,108,"55,271",5.639946873968589,1.82123506567709,2.26571826260389,5.639946873968589,98107,0.0,13.470219499920795,13.470219499920795
17909,17909,919204.0,4,3.5,5000,3760,2.0,0.0,3,9,2860,900.0,seattle,A-,11,108,"55,271",6.075170441837651,2.5971027873262003,2.60580771395016,6.075170441837651,98117,8.647461250942321,11.52994833458976,20.177409585532082
17910,17910,923990.0,4,2.5,6055,3600,2.0,0.0,3,9,3600,0.0,northshore,A,12,39,23500,4.18892372854602,2.95549907327353,1.93366740211907,4.18892372854602,98052,77.13147242154055,17.59138844701802,94.72286086855857
17911,17911,675000.0,3,3.25,2064,1510,2.0,0.0,3,8,1220,290.0,seattle,A-,11,108,"55,271",3.52970773620418,1.74997205747109,1.1340015677888,3.52970773620418,98109,13.195848427734456,23.752527169922015,36.94837559765647
17912,17912,899900.0,4,2.5,3909,2580,2.0,0.0,3,8,2580,0.0,lake washington,A+,13,55,"30,675",2.2369572366136,3.03607891276524,0.631630879649218,2.2369572366136,98033,12.75226693861301,5.100906775445204,17.853173714058215
17913,17913,252000.0,3,2.5,4020,1670,2.0,0.0,3,7,1670,0.0,seattle,A-,11,108,"55,271",3.7464130079332496,2.17259682001123,4.1519751488021,3.7464130079332496,98118,32.61598151293552,59.116466492195634,91.73244800513115
17914,17914,552000.0,3,2.5,1920,1280,3.0,0.0,3,8,1280,0.0,seattle,A-,11,108,"55,271",2.29797309561537,1.08768822019918,0.900156834947857,2.29797309561537,98105,18.06773913393521,23.488060874115767,41.55580000805098
17915,17915,388500.0,4,2.5,6197,2718,2.0,0.0,3,8,2718,0.0,auburn,B,9,24,"17,505",2.92842375931903,3.7960153289418304,4.25599404174837,2.92842375931903,98092,215.23883705263447,59.644497014585475,274.88333406721995
17916,17916,254950.0,3,2.5,4769,1794,2.0,0.0,3,7,1794,0.0,federal way,C+,7,46,"23,489",2.27675027227119,1.87494973917563,1.99681256381102,2.27675027227119,98001,730.8116910345483,270.2624366844745,1001.0741277190227
17917,17917,1240000.0,4,4.5,41327,5120,2.0,0.0,3,10,3290,1830.0,lake washington,A+,13,55,"30,675",7.10109746589857,7.398021489999841,4.005729775680759,7.10109746589857,98053,516.4919935656775,220.0705016062452,736.5624951719227
17918,17918,629000.0,3,2.5,1912,2160,2.0,0.0,3,9,1970,190.0,seattle,A-,11,108,"55,271",1.93627998350703,1.85798083574171,2.22768671144387,1.93627998350703,98118,32.61598151293552,59.116466492195634,91.73244800513115
17919,17919,734000.0,4,2.5,7204,2180,2.0,0.0,3,8,2180,0.0,seattle,A-,11,108,"55,271",5.4830187036029505,1.5326892185244398,2.69935749499222,5.4830187036029505,98133,30.14211343357435,54.25580418043383,84.39791761400818
17920,17920,309000.0,3,2.25,1294,1490,2.0,0.0,3,7,1220,270.0,seattle,A-,11,108,"55,271",3.31215628310227,1.87395218955167,1.6838989977255,3.31215628310227,98106,792.1523798094363,279.3580856332796,1071.510465442716
17921,17921,554950.0,3,2.5,10254,2950,2.0,0.0,3,9,2950,0.0,renton,B-,8,29,"16,425",4.680669638020349,2.93102115741409,2.5528041835217,4.680669638020349,98059,311.36759343912894,91.43334093053785,402.8009343696668
17922,17922,785000.0,3,2.75,207781,2990,2.0,0.0,3,9,2990,0.0,riverview,B+,10,9,"3,482",9.61127294313877,6.23183656971403,1.32336099190628,9.61127294313877,98014,364.1697540891712,182.0848770445856,546.2546311337568
17923,17923,550000.0,4,2.5,5150,2700,2.0,0.0,3,9,2700,0.0,renton,B-,8,29,"16,425",4.1073745731453295,3.33584948835611,2.54675889347677,4.1073745731453295,98059,311.36759343912894,91.43334093053785,402.8009343696668
17924,17924,1580000.0,3,2.0,14250,3620,2.0,0.0,3,8,3220,400.0,mercer island,A+,13,6,"4,522",0.805130862206078,0.999847637550985,1.67876225851726,0.805130862206078,98040,0.0,8.100445524503849,8.100445524503849
17925,17925,309000.0,5,2.75,4045,2481,2.0,0.0,3,8,2481,0.0,federal way,C+,7,46,"23,489",4.995336061588549,3.9918799126951803,2.7478304175111004,4.995336061588549,98001,730.8116910345483,270.2624366844745,1001.0741277190227
17926,17926,328423.0,3,2.5,3600,1730,2.0,0.0,3,8,1730,0.0,highline,C+,7,40,"19,213",3.53676777615535,3.54523118132026,5.58044701467521,3.53676777615535,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
17927,17927,345000.0,3,1.5,1192,1420,2.0,0.0,3,8,1140,280.0,seattle,A-,11,108,"55,271",2.50151089081309,1.43782156316136,1.07290475393572,2.50151089081309,98144,58.65372171207985,52.788349540871856,111.4420712529517
17928,17928,660000.0,5,3.5,5175,3160,2.0,0.0,3,9,3160,0.0,northshore,A,12,39,23500,4.94054815451645,1.40991640982665,2.00145101214017,4.94054815451645,98011,5.604548965795383,0.0,5.604548965795383
17929,17929,385000.0,3,3.25,1327,1320,2.0,0.0,3,8,1040,280.0,seattle,A-,11,108,"55,271",5.17351106895124,1.96029810941239,1.87710555736733,5.17351106895124,98199,0.0,4.630769527850908,4.630769527850908
17930,17930,459000.0,2,2.25,1107,1010,2.0,0.0,3,8,710,300.0,seattle,A-,11,108,"55,271",4.67919772429347,2.16883694935709,1.31780533016695,4.67919772429347,98119,11.318552938098268,18.86425489683045,30.182807834928717
17931,17931,248000.0,3,2.5,4046,1870,2.0,0.0,3,7,1870,0.0,kent,B,9,44,"27,291",2.58274407022957,4.08472367791577,4.27403930487545,2.58274407022957,98042,268.5737792314582,93.59389276247785,362.1676719939361
17932,17932,1480000.0,4,3.5,15411,5220,2.0,0.0,3,11,3550,1670.0,issaquah,A+,13,27,"20,897",5.8357839693702305,4.23189460780707,2.53630896424933,5.8357839693702305,98075,20.278386557473773,0.0,20.278386557473773
17933,17933,379000.0,4,2.5,5824,2260,2.0,0.0,3,8,2260,0.0,tahoma,A,12,9,"8,906",2.45603222397891,2.36099131115326,1.89490122989598,2.45603222397891,98038,257.41397001283934,123.11102913657534,380.52499914941467
17934,17934,2950000.0,5,4.5,5722,4340,3.0,0.0,3,10,4340,0.0,seattle,A-,11,108,"55,271",6.67479110499139,2.95141414943082,2.7794890140669,6.67479110499139,98107,0.0,13.470219499920795,13.470219499920795
17935,17935,395000.0,2,2.25,1841,1620,2.0,0.0,3,8,1540,80.0,issaquah,A+,13,27,"20,897",2.79180815540617,1.6884671465722,1.88352112403376,2.79180815540617,98029,33.82359964547456,13.529439858189823,47.353039503664384
17936,17936,535000.0,3,2.5,2289,2280,2.0,0.0,3,8,1880,400.0,issaquah,A+,13,27,"20,897",0.950828327326974,2.52399228829884,1.22045875010636,0.950828327326974,98027,318.2653854952511,54.65163185271989,372.917017347971
17937,17937,970000.0,5,3.5,9804,3400,2.0,0.0,3,9,2550,850.0,seattle,A-,11,108,"55,271",3.8317927184084,1.43156356024508,3.7290134654671205,3.8317927184084,98118,32.61598151293552,59.116466492195634,91.73244800513115
17938,17938,205000.0,2,1.5,1020,830,2.0,0.0,3,7,830,0.0,seattle,A-,11,108,"55,271",3.17914167336634,1.85065675382944,1.7066840291890502,3.17914167336634,98106,792.1523798094363,279.3580856332796,1071.510465442716
17939,17939,310000.0,4,2.5,7384,2310,2.0,0.0,3,8,2310,0.0,kent,B,9,44,"27,291",3.8027552986398705,2.14592148002148,2.48005318489479,3.8027552986398705,98042,268.5737792314582,93.59389276247785,362.1676719939361
17940,17940,995000.0,5,3.25,7197,4130,2.0,0.0,3,10,4130,0.0,lake washington,A+,13,55,"30,675",10.391867038448401,12.261861981735802,2.07910965003386,10.391867038448401,98074,34.277996056247986,10.283398816874401,44.56139487312239
17941,17941,370228.0,4,3.0,4000,2050,2.0,0.0,3,8,2050,0.0,federal way,C+,7,46,"23,489",3.0333774324936,2.9236375735522504,2.420994254269,3.0333774324936,98001,730.8116910345483,270.2624366844745,1001.0741277190227
17942,17942,383000.0,4,2.5,4953,2050,2.0,0.0,3,9,2050,0.0,tahoma,A,12,9,"8,906",2.29146870979468,3.4705960937523996,1.45907163468793,2.29146870979468,98038,257.41397001283934,123.11102913657534,380.52499914941467
17943,17943,384500.0,3,2.5,2610,1600,2.0,0.0,3,8,1600,0.0,issaquah,A+,13,27,"20,897",0.901732922036006,2.33623797953182,1.18119190737478,0.901732922036006,98027,318.2653854952511,54.65163185271989,372.917017347971
17944,17944,865000.0,5,2.5,8160,3190,2.0,0.0,3,9,3190,0.0,seattle,A-,11,108,"55,271",6.1533965008201905,2.21891576775726,3.04692814996967,6.1533965008201905,98177,14.641437777476597,4.880479259158865,19.52191703663546
17945,17945,1050000.0,4,3.75,5474,3860,2.5,0.0,3,10,3860,0.0,issaquah,A+,13,27,"20,897",3.46264205833117,2.11543221804429,2.28127860447141,3.46264205833117,98029,33.82359964547456,13.529439858189823,47.353039503664384
17946,17946,502000.0,4,2.5,5616,2040,2.0,0.0,3,8,2040,0.0,northshore,A,12,39,23500,5.97842691976962,2.44455601414984,3.0629527221468,5.97842691976962,98028,29.999052887044567,12.856736951590529,42.8557898386351
17947,17947,1750000.0,4,3.5,8400,3845,2.0,0.0,3,10,3845,0.0,bellevue,A+,13,31,"21,609",1.84746423423544,1.38621796283859,1.24301027802929,1.84746423423544,98004,5.5140376093757615,8.271056414063642,13.785094023439402
17948,17948,569995.0,4,2.5,6875,2650,2.0,0.0,3,8,2650,0.0,renton,B-,8,29,"16,425",5.65113197072051,3.5494630264261,3.01442145469465,5.65113197072051,98059,311.36759343912894,91.43334093053785,402.8009343696668
17949,17949,749950.0,4,2.5,64441,3430,2.0,0.0,3,8,3430,0.0,northshore,A,12,39,23500,7.63793043254511,4.47810072182655,2.94834258966008,7.63793043254511,98077,477.48017002472,141.75192547608876,619.2320955008088
17950,17950,550000.0,3,2.5,5400,2430,2.0,0.0,3,8,2430,0.0,lake washington,A+,13,55,"30,675",10.2388622943159,11.974708904098302,1.68525401564377,10.2388622943159,98074,34.277996056247986,10.283398816874401,44.56139487312239
17951,17951,525000.0,3,3.5,5086,2876,2.0,0.0,3,8,2360,516.0,northshore,A,12,39,23500,4.01877305709825,1.45347113093983,0.946332651897456,4.01877305709825,98072,273.7991216159113,59.323143016780776,333.12226463269207
17952,17952,516000.0,4,3.5,8698,2550,2.0,0.0,3,7,2550,0.0,snoqualmie valley,A-,11,13,"7,214",2.71822895469215,2.99386231599846,2.86768504866877,2.71822895469215,98065,499.0990630141628,126.35419316814249,625.4532561823053
17953,17953,1350000.0,4,3.75,61419,4100,2.0,0.0,3,9,4100,0.0,issaquah,A+,13,27,"20,897",2.74229561476592,2.84814071840327,1.34176976261264,2.74229561476592,98029,33.82359964547456,13.529439858189823,47.353039503664384
17954,17954,440000.0,4,2.5,4526,2730,2.0,0.0,3,7,2730,0.0,renton,B-,8,29,"16,425",3.7497681851773694,2.54398716906749,2.14411171378505,3.7497681851773694,98059,311.36759343912894,91.43334093053785,402.8009343696668
17955,17955,660000.0,3,2.5,1729,1780,2.0,0.0,3,8,1080,700.0,seattle,A-,11,108,"55,271",3.62937022866381,1.69600775877997,1.46733542685026,3.62937022866381,98103,7.368066028186903,29.472264112747613,36.84033014093452
17956,17956,261950.0,3,2.5,5000,1880,2.0,0.0,3,7,1880,0.0,kent,B,9,44,"27,291",3.12663894680787,4.2528896056960805,4.21015460240288,3.12663894680787,98042,268.5737792314582,93.59389276247785,362.1676719939361
17957,17957,551000.0,5,3.75,4943,3090,2.0,0.0,3,10,3090,0.0,renton,B-,8,29,"16,425",5.5314229506956,3.0082044344814105,2.64848421767071,5.5314229506956,98058,789.7351246089206,188.0321725259335,977.7672971348541
17958,17958,610000.0,4,3.5,5260,2910,2.0,0.0,3,9,2910,0.0,snoqualmie valley,A-,11,13,"7,214",3.39910649868172,3.33539731593797,3.37143060342234,3.39910649868172,98065,499.0990630141628,126.35419316814249,625.4532561823053
17959,17959,645000.0,4,3.5,5260,2910,2.0,0.0,3,9,2910,0.0,snoqualmie valley,A-,11,13,"7,214",3.39910649868172,3.33539731593797,3.37143060342234,3.39910649868172,98065,499.0990630141628,126.35419316814249,625.4532561823053
17960,17960,536751.0,3,1.75,6360,1930,1.0,0.0,3,9,1930,0.0,snoqualmie valley,A-,11,13,"7,214",3.31952904547306,3.41286351158379,3.3758152530859,3.31952904547306,98065,499.0990630141628,126.35419316814249,625.4532561823053
17961,17961,260000.0,3,2.25,3403,1413,2.0,0.0,3,8,1413,0.0,kent,B,9,44,"27,291",6.86329463057805,4.79063741117401,3.4916636787809,6.86329463057805,98031,10.228578033310388,12.785722541637984,23.014300574948372
17962,17962,1310000.0,3,3.25,6300,4030,2.0,0.0,3,10,3630,400.0,seattle,A-,11,108,"55,271",3.90952557869729,2.03488136928568,1.34632205500123,3.90952557869729,98105,18.06773913393521,23.488060874115767,41.55580000805098
17963,17963,429900.0,4,3.25,5929,2880,2.5,0.0,3,8,2880,0.0,federal way,C+,7,46,"23,489",3.51692685735822,3.9330968559526003,1.95515686040606,3.51692685735822,98023,0.0,1.9586023155340844,1.9586023155340844
17964,17964,535000.0,4,2.75,15100,2360,1.0,0.0,3,8,2360,0.0,highline,C+,7,40,"19,213",5.073790605253089,4.32269126768474,6.19709693162089,5.073790605253089,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
17965,17965,462550.0,2,1.75,1276,1070,3.0,0.0,3,8,1070,0.0,seattle,A-,11,108,"55,271",5.64963293714457,1.85872992064983,2.24895541073264,5.64963293714457,98107,0.0,13.470219499920795,13.470219499920795
17966,17966,602000.0,3,3.25,1367,1460,3.0,0.0,3,8,1460,0.0,seattle,A-,11,108,"55,271",3.0968147724407102,1.66804514636833,1.24425414312707,3.0968147724407102,98103,7.368066028186903,29.472264112747613,36.84033014093452
17967,17967,730000.0,4,2.75,9606,3800,2.0,0.0,3,9,3800,0.0,northshore,A,12,39,23500,4.1148078215954,2.58128949686099,2.61131132958381,4.1148078215954,98011,5.604548965795383,0.0,5.604548965795383
17968,17968,300500.0,2,1.5,801,1190,3.0,0.0,3,8,1190,0.0,seattle,A-,11,108,"55,271",3.8203549073048304,2.21877128938615,2.39974513159164,3.8203549073048304,98106,792.1523798094363,279.3580856332796,1071.510465442716
17969,17969,675000.0,5,2.5,6455,3200,2.0,0.0,3,9,3200,0.0,snoqualmie valley,A-,11,13,"7,214",1.57780400319561,4.028441662899249,3.1934550544240294,1.57780400319561,98065,499.0990630141628,126.35419316814249,625.4532561823053
17970,17970,415000.0,3,2.25,2377,1970,2.0,0.0,3,8,1680,290.0,seattle,A-,11,108,"55,271",1.82910798757011,1.77566349952725,2.06328384626516,1.82910798757011,98108,256.55847332709567,106.57044276663977,363.1289160937354
17971,17971,614000.0,3,2.5,5831,2830,2.0,0.0,3,9,2830,0.0,northshore,A,12,39,23500,6.20524860689474,2.23889564054533,2.57758947960231,6.20524860689474,98011,5.604548965795383,0.0,5.604548965795383
17972,17972,385000.0,4,2.5,5701,2630,2.0,0.0,3,7,2630,0.0,kent,B,9,44,"27,291",3.8137784463303297,2.18561905859854,2.53672350460939,3.8137784463303297,98042,268.5737792314582,93.59389276247785,362.1676719939361
17973,17973,594000.0,4,2.75,4613,2720,2.0,0.0,3,9,2720,0.0,northshore,A,12,39,23500,5.0897313772442105,2.77086893724287,2.8304539627622,5.0897313772442105,98028,29.999052887044567,12.856736951590529,42.8557898386351
17974,17974,860000.0,4,2.75,8097,3160,2.0,0.0,3,9,3160,0.0,lake washington,A+,13,55,"30,675",3.15263224281119,4.13504680674188,1.37297616621126,3.15263224281119,98033,12.75226693861301,5.100906775445204,17.853173714058215
17975,17975,1100000.0,4,4.0,8899,3770,2.0,0.0,3,10,2940,830.0,lake washington,A+,13,55,"30,675",8.73271777117057,8.853188846157359,3.3446797753201403,8.73271777117057,98074,34.277996056247986,10.283398816874401,44.56139487312239
17976,17976,775000.0,4,2.75,6226,3500,2.0,0.0,3,9,3500,0.0,lake washington,A+,13,55,"30,675",7.5030078140474705,8.24529388650745,3.3636683253151,7.5030078140474705,98053,516.4919935656775,220.0705016062452,736.5624951719227
17977,17977,430760.0,5,2.75,4685,2710,2.0,0.0,3,8,2710,0.0,tahoma,A,12,9,"8,906",3.4265108966514,1.75040392314298,2.77536920871008,3.4265108966514,98038,257.41397001283934,123.11102913657534,380.52499914941467
17978,17978,755000.0,2,2.5,6361,2170,1.0,0.0,3,8,2170,0.0,lake washington,A+,13,55,"30,675",9.29241100287215,9.84637677406057,4.54343551756008,9.29241100287215,98053,516.4919935656775,220.0705016062452,736.5624951719227
17979,17979,640000.0,2,2.25,958,1540,3.0,0.0,3,9,1540,0.0,seattle,A-,11,108,"55,271",3.02974749750082,0.695778059199246,0.538298916950581,3.02974749750082,98122,17.69885856742563,26.54828785113844,44.24714641856407
17980,17980,613500.0,3,3.25,1531,1876,3.0,0.0,3,9,1876,0.0,seattle,A-,11,108,"55,271",5.0071491135734805,3.6651315664240096,2.32582517411129,5.0071491135734805,98115,3.6982479661207934,7.396495932241589,11.094743898362381
17981,17981,780000.0,4,3.5,213073,3720,1.0,0.0,3,10,3720,0.0,kent,B,9,44,"27,291",5.15214517545788,9.735893971183259,9.950309139136788,5.15214517545788,98010,32.06749052325487,16.033745261627434,48.101235784882306
17982,17982,789500.0,4,3.25,4852,3240,2.0,0.0,3,9,3240,0.0,lake washington,A+,13,55,"30,675",8.59723464948539,9.33906532386531,3.46442859686301,8.59723464948539,98053,516.4919935656775,220.0705016062452,736.5624951719227
17983,17983,592000.0,5,3.5,5000,3340,2.0,0.0,3,8,2580,760.0,snoqualmie valley,A-,11,13,"7,214",3.2432492394624,3.0865381277725,3.13592459528301,3.2432492394624,98065,499.0990630141628,126.35419316814249,625.4532561823053
17984,17984,454950.0,4,2.5,5701,2413,2.0,0.0,3,8,2413,0.0,kent,B,9,44,"27,291",3.62513194940968,2.15711702245217,2.49102050052411,3.62513194940968,98042,268.5737792314582,93.59389276247785,362.1676719939361
17985,17985,475000.0,4,2.5,4500,2500,2.0,0.0,3,7,2500,0.0,renton,B-,8,29,"16,425",3.96566398923752,2.760093595708,2.39824959644855,3.96566398923752,98059,311.36759343912894,91.43334093053785,402.8009343696668
17986,17986,659000.0,2,1.75,904,1180,2.0,0.0,3,10,780,400.0,seattle,A-,11,108,"55,271",3.4969193047493197,1.66567995699343,1.07891727107913,3.4969193047493197,98102,18.146248235957838,47.1802454134904,65.32649364944824
17987,17987,570000.0,4,2.5,5801,2890,2.0,0.0,3,9,2890,0.0,northshore,A,12,39,23500,5.3394477182771904,3.0281749009344,2.81544382042067,5.3394477182771904,98028,29.999052887044567,12.856736951590529,42.8557898386351
17988,17988,205000.0,4,2.5,4500,1767,2.0,0.0,3,8,1767,0.0,federal way,C+,7,46,"23,489",4.39379467621638,4.64899064531755,2.85970635344064,4.39379467621638,98001,730.8116910345483,270.2624366844745,1001.0741277190227
17989,17989,380000.0,3,3.25,1468,1450,2.0,0.0,3,8,1100,350.0,seattle,A-,11,108,"55,271",3.4215708982944197,1.65789896109987,1.4479798332612699,3.4215708982944197,98126,211.4556382241143,99.50853563487732,310.9641738589916
17990,17990,718000.0,5,2.75,7663,2930,2.0,0.0,3,9,2930,0.0,renton,B-,8,29,"16,425",3.63086096141962,2.91780945436427,2.55431630915107,3.63086096141962,98056,16.286731601503636,8.143365800751818,24.430097402255456
17991,17991,515805.0,5,2.75,4136,2710,2.0,0.0,3,8,2710,0.0,renton,B-,8,29,"16,425",5.7136279069887,3.61028511617168,3.00495666307861,5.7136279069887,98059,311.36759343912894,91.43334093053785,402.8009343696668
17992,17992,1030000.0,4,3.25,18645,3600,2.0,0.0,3,10,3000,600.0,renton,B-,8,29,"16,425",5.00287069917835,3.23462210996759,3.07016341360872,5.00287069917835,98059,311.36759343912894,91.43334093053785,402.8009343696668
